POST_TR_SGP_TABLE_RegistrationNO,PaperCode,CA1,CA2,POST_TR_TR_MSE,IA_TOTAL,POST_TR_TR_ESE,ExamHeld,ExamName,College_Code,Course_Code,Semester,,
12107107224,211101,,,,0,26,"DEC, 2014","B.TECH 1ST SEMESTER EXAMINATION, 2014",107,107,1,,
12109107224,91402,NULL,NULL,NULL,0,35.5,"MAY,2016","B.PHARM 4TH SEMESTER EXAMINATION, 2016",107,109,4,,
13101107002,221101,,,,0,27,"DEC, 2014","B.TECH 1ST SEMESTER EXAMINATION, 2014",107,101,1,,
13101107003,61101,,,,0,35,"DEC, 2014","B.TECH 1ST SEMESTER EXAMINATION, 2014",107,101,1,,
13101107004,21102,,,,0,42,"DEC, 2014","B.TECH 1ST SEMESTER EXAMINATION, 2014",107,101,1,,
13101107004,221101,,,,0,32,"JAN, 2016","B.TECH. 1ST SEMESTER EXAMINATION, 2015",107,101,1,,
13101107006,21102,,,,0,44,"DEC, 2014","B.TECH 1ST SEMESTER EXAMINATION, 2014",107,101,1,,
13101107006,221101,,,,0,27,"DEC, 2014","B.TECH 1ST SEMESTER EXAMINATION, 2014",107,101,1,,
13101107007,11202,,,,0,35,"MAY, 2015","B.TECH 2ND SEMESTER EXAMINATION, 2015",107,101,2,,
13101107007,11305,,,,0,52,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,101,3,,
13101107007,61101,,,,0,35,"DEC, 2014","B.TECH 1ST SEMESTER EXAMINATION, 2014",107,101,1,,
13101107007,211202,,,,0,58,"MAY, 2015","B.TECH 2ND SEMESTER EXAMINATION, 2015",107,101,2,,
13101107007,221101,,,,0,35,"JAN, 2016","B.TECH. 1ST SEMESTER EXAMINATION, 2015",107,101,1,,
13101107008,21102,,,,0,50,"DEC, 2014","B.TECH 1ST SEMESTER EXAMINATION, 2014",107,101,1,,
13101107008,221101,,,,0,27,"DEC, 2014","B.TECH 1ST SEMESTER EXAMINATION, 2014",107,101,1,,
13101107010,11303,,,,0,33,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,101,3,,
13101107010,11305,,,,0,44,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,101,3,,
13101107010,221101,,,,0,43,"JAN, 2016","B.TECH. 1ST SEMESTER EXAMINATION, 2015",107,101,1,,
13101107013,11305,,,,0,41,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,101,3,,
13101107013,21102,,,,0,33,"DEC, 2014","B.TECH 1ST SEMESTER EXAMINATION, 2014",107,101,1,,
13101107013,61101,,,,0,35,"DEC, 2014","B.TECH 1ST SEMESTER EXAMINATION, 2014",107,101,1,,
13101107014,21102,,,,0,36,"DEC, 2014","B.TECH 1ST SEMESTER EXAMINATION, 2014",107,101,1,,
13101107016,11201,,,,0,44,"MAY, 2015","B.TECH 2ND SEMESTER EXAMINATION, 2015",107,101,2,,
13101107016,11202,,,,0,30,"MAY, 2015","B.TECH 2ND SEMESTER EXAMINATION, 2015",107,101,2,,
13101107016,11305,,,,0,36,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,101,3,,
13101107016,61101,,,,0,32,"DEC, 2014","B.TECH 1ST SEMESTER EXAMINATION, 2014",107,101,1,,
13101107016,221101,,,,0,42,"JAN, 2016","B.TECH. 1ST SEMESTER EXAMINATION, 2015",107,101,1,,
13101107016,231201,,,,0,26,"MAY, 2015","B.TECH 2ND SEMESTER EXAMINATION, 2015",107,101,2,,
13101107017,11202,,,,0,35,"MAY, 2015","B.TECH 2ND SEMESTER EXAMINATION, 2015",107,101,2,,
13101107017,11303,,,,0,44,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,101,3,,
13101107017,011303P,,,,0,,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,101,3,,
13101107017,11305,,,,0,35,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,101,3,,
13101107017,011305P,,,,0,,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,101,3,,
13101107017,011314P,,,,0,,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,101,3,,
13101107017,31101,,,,0,33,"DEC, 2014","B.TECH 1ST SEMESTER EXAMINATION, 2014",107,101,1,,
13101107017,031101P,,,,0,AB,"DEC, 2014","B.TECH 1ST SEMESTER EXAMINATION, 2014",107,101,1,,
13101107017,61101,,,,0,32,"DEC, 2014","B.TECH 1ST SEMESTER EXAMINATION, 2014",107,101,1,,
13101107017,061101P,,,,0,AB,"DEC, 2014","B.TECH 1ST SEMESTER EXAMINATION, 2014",107,101,1,,
13101107017,211101,,,,0,64,"JAN, 2016","B.TECH. 1ST SEMESTER EXAMINATION, 2015",107,101,1,,
13101107017,211303,,,,0,52,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,101,3,,
13101107017,221101,,,,0,12,"JAN, 2016","B.TECH. 1ST SEMESTER EXAMINATION, 2015",107,101,1,,
13101107017,221101P,,,,0,AB,"DEC, 2014","B.TECH 1ST SEMESTER EXAMINATION, 2014",107,101,1,,
13101107017,241105,,,,0,27,"DEC, 2014","B.TECH 1ST SEMESTER EXAMINATION, 2014",107,101,1,,
13101107017,241301,,,,0,31,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,101,3,,
13101107022,221101,,,,0,30,"DEC, 2014","B.TECH 1ST SEMESTER EXAMINATION, 2014",107,101,1,,
13101107023,211101,,,,0,69,"JAN, 2016","B.TECH. 1ST SEMESTER EXAMINATION, 2015",107,101,1,,
13101107023,231201,,,,0,46,"MAY, 2015","B.TECH 2ND SEMESTER EXAMINATION, 2015",107,101,2,,
13101107024,11305,,,,0,50,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,101,3,,
13101107024,11307,,,,0,38,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,101,3,,
13101107025,21102,,,,0,51,"DEC, 2014","B.TECH 1ST SEMESTER EXAMINATION, 2014",107,101,1,,
13101107028,21102,,,,0,31,"DEC, 2014","B.TECH 1ST SEMESTER EXAMINATION, 2014",107,101,1,,
13101107033,11305,,,,0,49,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,101,3,,
13101107033,231201,,,,0,43,"MAY, 2015","B.TECH 2ND SEMESTER EXAMINATION, 2015",107,101,2,,
13101107037,11201,,,,0,AB,"MAY, 2015","B.TECH 2ND SEMESTER EXAMINATION, 2015",107,101,2,,
13101107037,11303,,,,0,22,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,101,3,,
13101107037,011303P,,,,0,,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,101,3,,
13101107037,11305,,,,0,39,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,101,3,,
13101107037,011305P,,,,0,,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,101,3,,
13101107037,11307,,,,0,36,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,101,3,,
13101107037,011307P,,,,0,AB,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,101,3,,
13101107037,011314P,,,,0,,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,101,3,,
13101107037,21102,,,,0,49,"DEC, 2014","B.TECH 1ST SEMESTER EXAMINATION, 2014",107,101,1,,
13101107037,31101,,,,0,36,"DEC, 2014","B.TECH 1ST SEMESTER EXAMINATION, 2014",107,101,1,,
13101107037,61101,,,,0,30,"DEC, 2014","B.TECH 1ST SEMESTER EXAMINATION, 2014",107,101,1,,
13101107037,221101,,,,0,27,"DEC, 2014","B.TECH 1ST SEMESTER EXAMINATION, 2014",107,101,1,,
13101107037,241306,,,,0,36,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,101,3,,
13101107040,11305,,,,0,54,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,101,3,,
13101107040,21102,,,,0,40,"DEC, 2014","B.TECH 1ST SEMESTER EXAMINATION, 2014",107,101,1,,
13101107047,11202,,,,0,47,"MAY, 2015","B.TECH 2ND SEMESTER EXAMINATION, 2015",107,107,2,,
13101107047,21102,,,,0,51,"DEC, 2014","B.TECH 1ST SEMESTER EXAMINATION, 2014",107,101,1,,
13101107049,21102,,,,0,34,"DEC, 2014","B.TECH 1ST SEMESTER EXAMINATION, 2014",107,101,1,,
13101107051,21102,,,,0,37,"DEC, 2014","B.TECH 1ST SEMESTER EXAMINATION, 2014",107,101,1,,
13101107051,31101,,,,0,25,"DEC, 2014","B.TECH 1ST SEMESTER EXAMINATION, 2014",107,101,1,,
13101107051,211303,,,,0,65,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,101,3,,
13101107052,11305,,,,0,50,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,101,3,,
13101107052,21102,,,,0,46,"DEC, 2014","B.TECH 1ST SEMESTER EXAMINATION, 2014",107,101,1,,
13101107052,61101,,,,0,30,"DEC, 2014","B.TECH 1ST SEMESTER EXAMINATION, 2014",107,101,1,,
13101107054,11305,,,,0,33,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,101,3,,
13101107054,11307,,,,0,44,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,101,3,,
13101107054,211101,,,,0,61,"JAN, 2016","B.TECH. 1ST SEMESTER EXAMINATION, 2015",107,101,1,,
13101107054,211303,,,,0,67,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,101,3,,
13101107054,221101,,,,0,31,"JAN, 2016","B.TECH. 1ST SEMESTER EXAMINATION, 2015",107,101,1,,
13101107055,221101,,,,0,38,"JAN, 2016","B.TECH. 1ST SEMESTER EXAMINATION, 2015",107,101,1,,
13101107055,231201,,,,0,45,"MAY, 2015","B.TECH 2ND SEMESTER EXAMINATION, 2015",107,101,2,,
13101107056,21102,,,,0,25,"DEC, 2014","B.TECH 1ST SEMESTER EXAMINATION, 2014",107,101,1,,
13101107057,11202,,,,0,30,"MAY, 2015","B.TECH 2ND SEMESTER EXAMINATION, 2015",107,101,2,,
13101107057,11303,,,,0,37,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,101,3,,
13101107057,011303P,,,,0,,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,101,3,,
13101107057,11305,,,,0,34,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,101,3,,
13101107057,011305P,,,,0,,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,101,3,,
13101107057,11307,,,,0,48,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,101,3,,
13101107057,011307P,,,,0,27,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,101,3,,
13101107057,011314P,,,,0,,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,101,3,,
13101107057,61101,,,,0,39,"FEB, 2017","B.TECH 1ST SEMESTER EXAMINATION, 2016",107,101,1,,
13101107057,211303,,,,0,69,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,101,3,,
13101107057,221101,,,,0,31,"JAN, 2016","B.TECH. 1ST SEMESTER EXAMINATION, 2015",107,101,1,,
13101107057,231201,,,,0,27,"MAY, 2015","B.TECH 2ND SEMESTER EXAMINATION, 2015",107,101,2,,
13101107058,21102,,,,0,45,"DEC, 2014","B.TECH 1ST SEMESTER EXAMINATION, 2014",107,101,1,,
13101107059,11201,AB,AB,15,15,47,"MAY, 2015","B.TECH 2ND SEMESTER EXAMINATION, 2015",107,101,2,,
13101107059,011201P,3,3,6,12,26,"MAY, 2015","B.TECH 2ND SEMESTER EXAMINATION, 2015",107,101,2,,
13101107059,11202,4,4,17,25,35,"MAY, 2015","B.TECH 2ND SEMESTER EXAMINATION, 2015",107,101,2,,
13101107059,011202P,5,4,8,17,27,"MAY, 2015","B.TECH 2ND SEMESTER EXAMINATION, 2015",107,101,2,,
13101107059,11303,5,4,10,19,33,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,101,3,,
13101107059,011303P,4,4,7,15,26,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,101,3,,
13101107059,11305,5,3,14,22,48,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,101,3,,
13101107059,011305P,5,5,8,18,26,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,101,3,,
13101107059,11307,4,5,17,26,35,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,101,3,,
13101107059,011307P,4,5,7,16,27,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,101,3,,
13101107059,011314P,4,5,8,17,25,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,101,3,,
13101107059,11404,5,5,16,26,40,"MAY, 2018","B.TECH 4TH SEMESTER EXAMINATION,2018",107,101,4,,
13101107059,011404P,4,4,8,16,25,"MAY,2016","B.TECH 4TH SEMESTER EXAMINATION, 2016",107,101,4,,
13101107059,11406,3,4,15,22,30,"MAY,2016","B.TECH 4TH SEMESTER EXAMINATION, 2016",107,101,4,,
13101107059,011406P,4,5,7,16,26,"MAY,2016","B.TECH 4TH SEMESTER EXAMINATION, 2016",107,101,4,,
13101107059,11410,4,3,12,19,35,"MAY,2016","B.TECH 4TH SEMESTER EXAMINATION, 2016",107,101,4,,
13101107059,11508,4,3,17,24,35,"DEC, 2017","B.TECH. 5TH SEMESTER EXAMINATION, 2017",107,101,5,,
13101107059,011508P,5,4,8,17,25,"FEB,2017","B.TECH 5TH SEMESTER EXAMINATION, 2016",107,101,5,,
13101107059,11509,4,AB,19,23,,"DEC, 2017","B.TECH. 5TH SEMESTER EXAMINATION, 2017",107,101,5,,
13101107059,011509P,3,4,8,15,25,"FEB,2017","B.TECH 5TH SEMESTER EXAMINATION, 2016",107,101,5,,
13101107059,11511,4,4,18,26,,"DEC, 2017","B.TECH. 5TH SEMESTER EXAMINATION, 2017",107,101,5,,
13101107059,11512,3,5,11,19,,"DEC, 2017","B.TECH. 5TH SEMESTER EXAMINATION, 2017",107,101,5,,
13101107059,011512P,4,4,8,16,26,"FEB,2017","B.TECH 5TH SEMESTER EXAMINATION, 2016",107,101,5,,
13101107059,11513,4,5,10,19,,"DEC, 2017","B.TECH. 5TH SEMESTER EXAMINATION, 2017",107,101,5,,
13101107059,11615,4,4,11,19,33,"JULY, 2017","B.TECH. 6TH SEMESTER EXAMINATION, 2017",107,101,6,,
13101107059,011615P,4,4,8,16,25,"JULY, 2017","B.TECH. 6TH SEMESTER EXAMINATION, 2017",107,101,6,,
13101107059,11616,4,4,12,20,25,"JULY, 2017","B.TECH. 6TH SEMESTER EXAMINATION, 2017",107,101,6,,
13101107059,11617,4,4,2,10,25,"JULY, 2017","B.TECH. 6TH SEMESTER EXAMINATION, 2017",107,101,6,,
13101107059,011617P,3,3,7,13,23,"JULY, 2017","B.TECH. 6TH SEMESTER EXAMINATION, 2017",107,101,6,,
13101107059,11618,4,5,1,10,38,"JULY, 2017","B.TECH. 6TH SEMESTER EXAMINATION, 2017",107,101,6,,
13101107059,011618P,4,4,8,16,27,"JULY, 2017","B.TECH. 6TH SEMESTER EXAMINATION, 2017",107,101,6,,
13101107059,11619,4,5,12,21,40,"JULY, 2017","B.TECH. 6TH SEMESTER EXAMINATION, 2017",107,101,6,,
13101107059,011619P,3,3,7,13,24,"JULY, 2017","B.TECH. 6TH SEMESTER EXAMINATION, 2017",107,101,6,,
13101107059,11620,5,4,16,25,25,"JULY, 2017","B.TECH. 6TH SEMESTER EXAMINATION, 2017",107,101,6,,
13101107059,011620P,4,4,7,15,26,"JULY, 2017","B.TECH. 6TH SEMESTER EXAMINATION, 2017",107,101,6,,
13101107059,11827,4,4,7,15,42,"MAY, 2018","B.TECH. 8TH SEMESTER EXAMINATION, 2018",107,101,8,,
13101107059,011828P,4,3,6,13,23,"MAY, 2018","B.TECH. 8TH SEMESTER EXAMINATION, 2018",107,101,8,,
13101107059,011829P,7,6,13,26,54,"MAY, 2018","B.TECH. 8TH SEMESTER EXAMINATION, 2018",107,101,8,,
13101107059,11835,4,4,8,16,40,"MAY, 2018","B.TECH. 8TH SEMESTER EXAMINATION, 2018",107,101,8,,
13101107059,11849,4,4,9,17,38,"MAY, 2018","B.TECH. 8TH SEMESTER EXAMINATION, 2018",107,101,8,,
13101107059,11852,4,4,11,19,34,"MAY, 2018","B.TECH. 8TH SEMESTER EXAMINATION, 2018",107,101,8,,
13101107059,11873,4,4,8,16,39,"MAY, 2018","B.TECH. 8TH SEMESTER EXAMINATION, 2018",107,101,8,,
13101107059,21102,3,AB,14,17,49,"DEC, 2014","B.TECH 1ST SEMESTER EXAMINATION, 2014",107,101,1,,
13101107059,021102P,3,AB,6,9,25,"DEC, 2014","B.TECH 1ST SEMESTER EXAMINATION, 2014",107,101,1,,
13101107059,21201,4,3,18,25,41,"MAY, 2015","B.TECH 2ND SEMESTER EXAMINATION, 2015",107,101,2,,
13101107059,021201P,4,4,8,16,27,"MAY, 2015","B.TECH 2ND SEMESTER EXAMINATION, 2015",107,101,2,,
13101107059,021203P,10,10,18,38,55,"MAY, 2015","B.TECH 2ND SEMESTER EXAMINATION, 2015",107,101,2,,
13101107059,21407,5,4,17,26,46,"MAY,2016","B.TECH 4TH SEMESTER EXAMINATION, 2016",107,101,4,,
13101107059,21510,3,5,18,26,,"DEC, 2017","B.TECH. 5TH SEMESTER EXAMINATION, 2017",107,101,5,,
13101107059,021510P,3,4,7,14,25,"FEB,2017","B.TECH 5TH SEMESTER EXAMINATION, 2016",107,101,5,,
13101107059,31101,3,3,19,25,40,"JAN, 2016","B.TECH. 1ST SEMESTER EXAMINATION, 2015",107,101,1,,
13101107059,031101P,4,4,8,16,AB,"DEC, 2014","B.TECH 1ST SEMESTER EXAMINATION, 2014",107,101,1,,
13101107059,51401,5,5,17,27,25,"MAY,2016","B.TECH 4TH SEMESTER EXAMINATION, 2016",107,101,4,,
13101107059,051401P,5,4,9,18,25,"MAY,2016","B.TECH 4TH SEMESTER EXAMINATION, 2016",107,101,4,,
13101107059,61101,5,5,17,27,26,"DEC, 2014","B.TECH 1ST SEMESTER EXAMINATION, 2014",107,101,1,,
13101107059,061101P,5,5,7,17,26,"DEC, 2014","B.TECH 1ST SEMESTER EXAMINATION, 2014",107,101,1,,
13101107059,211101,5,5,10,20,55,"JAN, 2016","B.TECH. 1ST SEMESTER EXAMINATION, 2015",107,101,1,,
13101107059,211202,4,4,17,25,61,"MAY, 2015","B.TECH 2ND SEMESTER EXAMINATION, 2015",107,101,2,,
13101107059,211303,4,4,19,27,48,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,101,3,,
13101107059,211404,4,4,17,25,27,"MAY, 2018","B.TECH 4TH SEMESTER EXAMINATION,2018",107,101,4,,
13101107059,211404P,4,4,7,15,24,"MAY,2016","B.TECH 4TH SEMESTER EXAMINATION, 2016",107,101,4,,
13101107059,221101,4,4,9,17,35,"JAN, 2016","B.TECH. 1ST SEMESTER EXAMINATION, 2015",107,101,1,,
13101107059,221101P,4,4,8,16,28,"DEC, 2014","B.TECH 1ST SEMESTER EXAMINATION, 2014",107,101,1,,
13101107059,231201,5,5,16,26,35,"MAY, 2015","B.TECH 2ND SEMESTER EXAMINATION, 2015",107,101,2,,
13101107059,231201P,5,4,9,18,27,"MAY, 2015","B.TECH 2ND SEMESTER EXAMINATION, 2015",107,101,2,,
13101107059,241105,4,5,13,22,44,"JAN, 2016","B.TECH. 1ST SEMESTER EXAMINATION, 2015",107,101,1,,
13101107059,241301,4,5,17,26,27,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,101,3,,
13101107059,241306,4,4,15,23,46,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,101,3,,
13101107267,211303,,,,0,52,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,101,3,,
13101107267,LE,,,,0,568,,LE CREDIT TRANSFER,107,101,1,,
13101107267,LE,,,,0,568,,LE CREDIT TRANSFER,107,101,2,,
13101107303,211303,,,,0,60,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,101,3,,
13101107305,11305,,,,0,44,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,101,3,,
13101107305,11307,,,,0,46,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,101,3,,
13101107305,LE,,,,0,576,,LE CREDIT TRANSFER,107,101,1,,
13101107305,LE,,,,0,576,,LE CREDIT TRANSFER,107,101,2,,
13101107306,211303,,,,0,62,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,101,3,,
13101107307,211303,,,,0,60,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,101,3,,
13101107309,11305,,,,0,52,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,101,3,,
13101107309,LE,,,,0,612,,LE CREDIT TRANSFER,107,101,1,,
13101107309,LE,,,,0,612,,LE CREDIT TRANSFER,107,101,2,,
13101107312,211303,,,,0,53,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,101,3,,
13102107061,11202,,,,0,42,"MAY, 2015","B.TECH 2ND SEMESTER EXAMINATION, 2015",107,102,2,,
13102107061,21102,,,,0,,"DEC, 2014","B.TECH 1ST SEMESTER EXAMINATION, 2014",107,102,1,,
13102107062,21102,AB,AB,17,17,50,"DEC, 2014","B.TECH 1ST SEMESTER EXAMINATION, 2014",107,102,1,,
13102107062,021102P,AB,AB,AB,0,21,"DEC, 2014","B.TECH 1ST SEMESTER EXAMINATION, 2014",107,102,1,,
13102107062,31101,3,4,19,26,19,"DEC, 2014","B.TECH 1ST SEMESTER EXAMINATION, 2014",107,102,1,,
13102107062,031101P,4,4,9,17,25,"DEC, 2014","B.TECH 1ST SEMESTER EXAMINATION, 2014",107,102,1,,
13102107062,61101,5,5,19,29,25,"DEC, 2014","B.TECH 1ST SEMESTER EXAMINATION, 2014",107,102,1,,
13102107062,061101P,4,4,8,16,27,"DEC, 2014","B.TECH 1ST SEMESTER EXAMINATION, 2014",107,102,1,,
13102107062,211101,5,5,7,17,8,"DEC, 2014","B.TECH 1ST SEMESTER EXAMINATION, 2014",107,102,1,,
13102107062,221101,4,5,15,24,25,"DEC, 2014","B.TECH 1ST SEMESTER EXAMINATION, 2014",107,102,1,,
13102107062,221101P,4,4,7,15,28,"DEC, 2014","B.TECH 1ST SEMESTER EXAMINATION, 2014",107,102,1,,
13102107062,241105,4,5,15,24,18,"DEC, 2014","B.TECH 1ST SEMESTER EXAMINATION, 2014",107,102,1,,
13102107066,21102,,,,0,48,"DEC, 2014","B.TECH 1ST SEMESTER EXAMINATION, 2014",107,102,1,,
13102107073,221101,,,,0,27,"DEC, 2014","B.TECH 1ST SEMESTER EXAMINATION, 2014",107,102,1,,
13102107077,21102,,,,0,44,"DEC, 2014","B.TECH 1ST SEMESTER EXAMINATION, 2014",107,102,1,,
13102107079,61101,,,,0,AB,"DEC, 2014","B.TECH 1ST SEMESTER EXAMINATION, 2014",107,102,1,,
13102107084,21102,,,,0,48,"DEC, 2014","B.TECH 1ST SEMESTER EXAMINATION, 2014",107,102,1,,
13102107084,231201,,,,0,46,"MAY, 2015","B.TECH 2ND SEMESTER EXAMINATION, 2015",107,102,2,,
13102107085,21102,AB,AB,14,14,54,"DEC, 2014","B.TECH 1ST SEMESTER EXAMINATION, 2014",107,102,1,,
13102107085,221101,4,4,14,22,39,"JAN, 2016","B.TECH. 1ST SEMESTER EXAMINATION, 2015",107,102,1,,
13102107087,21102,,,,0,42,"DEC, 2014","B.TECH 1ST SEMESTER EXAMINATION, 2014",107,102,1,,
13102107087,61101,,,,0,UMC,"DEC, 2014","B.TECH 1ST SEMESTER EXAMINATION, 2014",107,102,1,,
13102107087,211101,,,,0,26,"DEC, 2014","B.TECH 1ST SEMESTER EXAMINATION, 2014",107,102,1,,
13102107087,211202,,,,0,63,"MAY, 2015","B.TECH 2ND SEMESTER EXAMINATION, 2015",107,102,2,,
13102107087,221101,,,,0,29,"DEC, 2014","B.TECH 1ST SEMESTER EXAMINATION, 2014",107,102,1,,
13102107094,21102,,,,0,56,"DEC, 2014","B.TECH 1ST SEMESTER EXAMINATION, 2014",107,102,1,,
13102107094,221101,,,,0,23,"DEC, 2014","B.TECH 1ST SEMESTER EXAMINATION, 2014",107,102,1,,
13102107097,21102,,,,0,40,"DEC, 2014","B.TECH 1ST SEMESTER EXAMINATION, 2014",107,102,1,,
13102107097,31101,,,,0,56,"JAN, 2016","B.TECH. 1ST SEMESTER EXAMINATION, 2015",107,102,1,,
13102107097,61101,,,,0,26,"DEC, 2014","B.TECH 1ST SEMESTER EXAMINATION, 2014",107,102,1,,
13102107097,231201,,,,0,35,"MAY, 2015","B.TECH 2ND SEMESTER EXAMINATION, 2015",107,102,2,,
13102107098,21102,,,,0,46,"DEC, 2014","B.TECH 1ST SEMESTER EXAMINATION, 2014",107,102,1,,
13102107100,21102,,,,0,48,"DEC, 2014","B.TECH 1ST SEMESTER EXAMINATION, 2014",107,102,1,,
13102107100,21306,,,,0,32,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,102,3,,
13102107100,31101,,,,0,49,"JAN, 2016","B.TECH. 1ST SEMESTER EXAMINATION, 2015",107,102,1,,
13102107100,211101,,,,0,57,"JAN, 2016","B.TECH. 1ST SEMESTER EXAMINATION, 2015",107,102,1,,
13102107100,211303,,,,0,61,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,102,3,,
13102107100,221101,,,,0,40,"JAN, 2016","B.TECH. 1ST SEMESTER EXAMINATION, 2015",107,102,1,,
13102107101,11201,AB,AB,15,15,34,"MAY, 2015","B.TECH 2ND SEMESTER EXAMINATION, 2015",107,102,2,,
13102107101,011201P,3,4,7,14,26,"MAY, 2015","B.TECH 2ND SEMESTER EXAMINATION, 2015",107,102,2,,
13102107101,11202,AB,AB,AB,0,37,"MAY, 2015","B.TECH 2ND SEMESTER EXAMINATION, 2015",107,102,2,,
13102107101,011202P,AB,AB,AB,0,28,"MAY, 2015","B.TECH 2ND SEMESTER EXAMINATION, 2015",107,102,2,,
13102107101,11307,4,4,17,25,34,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,102,3,,
13102107101,011307P,5,4,8,17,28,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,102,3,,
13102107101,21102,,,,0,38,"DEC, 2014","B.TECH 1ST SEMESTER EXAMINATION, 2014",107,102,1,,
13102107101,021102P,,,,0,21,"DEC, 2014","B.TECH 1ST SEMESTER EXAMINATION, 2014",107,102,1,,
13102107101,21201,4,3,17,24,41,"MAY, 2015","B.TECH 2ND SEMESTER EXAMINATION, 2015",107,102,2,,
13102107101,021201P,4,5,9,18,27,"MAY, 2015","B.TECH 2ND SEMESTER EXAMINATION, 2015",107,102,2,,
13102107101,021203P,10,8,18,36,55,"MAY, 2015","B.TECH 2ND SEMESTER EXAMINATION, 2015",107,102,2,,
13102107101,21305,5,5,17,27,39,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,102,3,,
13102107101,21306,4,4,18,26,33,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,102,3,,
13102107101,021306P,4,4,8,16,25,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,102,3,,
